message_id,subject,player_id_0,player_id_1,player_id_2,player_id_3,player_id_4,team_id_0,team_id_1,team_id_2,team_id_3,team_id_4,league_id_0,league_id_1,importance,message_type,hype,sender_type,sender_id,recipient_id,trade_id,date,deleted,notify,ongoing_story_id,text_is_modified
3862,"Injury Shuts Down Benavides for Season",20451,0,0,0,0,81,0,0,0,0,102,0,3,8,1,5,81,0,-5,"2033-7-27",0,1,-1,0
3863,"Season Done for Lant",21585,0,0,0,0,53,0,0,0,0,101,0,3,8,1,5,53,0,-5,"2033-7-27",0,1,-1,0
3864,"Fresno, Columbus Trade Players ",15152,12757,0,0,0,6,21,0,0,0,100,0,3,1,3,5,6,0,0,"2033-7-27",0,1,-1,0
3865,"Trade Proposal from Mesa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,41,"2033-7-27",0,1,-1,0
3866,"Deal: Campbell for Monk",9401,18601,18408,0,0,1,8,0,0,0,100,0,3,1,3,5,1,0,0,"2033-7-27",0,1,-1,0
3867,"Sabres-Sundevils Swap Confirmed",9272,24209,21974,19784,0,13,18,0,0,0,100,0,3,1,3,5,13,0,0,"2033-7-27",0,1,-1,0
3868,"Copperheads End Garcia's Streak",24248,0,0,0,0,115,120,0,0,0,103,0,3,4,3,5,115,0,0,"2033-7-27",0,1,-1,0
3869,"Big Day for France: Swats 5 Hits",1233,0,0,0,0,17,3,0,0,0,100,0,3,4,2,5,17,0,0,"2033-7-27",0,1,-1,0
3870,"Rangers End Hosokawa's Streak",20092,0,0,0,0,5,10,0,0,0,100,0,3,4,3,5,5,0,0,"2033-7-27",0,1,-1,0
3871,"Injury Derails Season for Diamond",21086,0,0,0,0,115,0,0,0,0,103,0,3,8,1,5,115,0,-5,"2033-7-28",0,1,-1,0
3872,"Lillie Checks Bucs Before 4-Game Series",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236,1,0,"2033-7-28",0,1,-1,0
3873,"Deal: Wade for Bean",16810,5025,21129,0,0,25,19,0,0,0,100,0,3,1,3,5,25,0,0,"2033-7-28",0,1,-1,0
3874,"Trade Proposal from Miami",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,126,"2033-7-28",0,1,-1,0
3875,"White Knights, Cannoneers Swap Players",2032,22422,6787,0,0,15,17,0,0,0,100,0,3,1,3,5,15,0,0,"2033-7-28",0,1,-1,0
3876,"Giants Pitching Ravaged by Mendez",26225,0,0,0,0,177,175,0,0,0,105,0,3,4,2,5,177,0,0,"2033-7-28",0,1,-1,0
3877,"Islanders Pitching Ravaged by Rivera",23156,0,0,0,0,37,42,0,0,0,101,0,3,4,2,5,37,0,0,"2033-7-28",0,1,-1,0
3878,"Personal Message from 2B Casey Saba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11697,1,0,"2033-7-28",0,1,-1,0
3879,"FS A News: The All-Star Game Rosters Have Been Announced",0,0,0,0,0,0,0,0,0,0,104,0,3,0,1,3,104,-1,0,"2033-7-29",0,1,-1,0
3880,"Modesto Loses Oliver for Season",14064,0,0,0,0,36,0,0,0,0,101,0,3,8,1,5,36,0,-5,"2033-7-29",0,1,-1,0
3881,"Season Over for Thams",15462,0,0,0,0,108,0,0,0,0,103,0,3,8,1,5,108,0,-5,"2033-7-29",0,1,-1,0
3882,"Injury Shuts Down Myers for Season",17156,0,0,0,0,110,0,0,0,0,103,0,3,8,1,5,110,0,-5,"2033-7-29",0,1,-1,0
3883,"Injury Sidelines Tabler for Season",24632,0,0,0,0,167,0,0,0,0,105,0,3,8,1,5,167,0,-5,"2033-7-29",0,1,-1,0
3884,"Trade Proposal from New Orleans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,14,"2033-7-29",0,1,-1,0
3885,"Fresno Trades Arita for Milwaukee's Melena",9592,22607,19819,23188,20565,6,18,0,0,0,100,0,3,1,3,5,6,0,0,"2033-7-29",0,1,-1,0
3886,"Fresno, Tucson Agree to Swap",9667,24073,23369,0,0,6,14,0,0,0,100,0,3,1,3,5,6,0,0,"2033-7-29",0,1,-1,0
3887,"Trade Proposal from San Diego",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,40,"2033-7-29",0,1,-1,0
3888,"Done Deal: Fike for Self",9841,22505,0,0,0,29,11,0,0,0,100,0,3,1,3,5,29,0,0,"2033-7-29",0,1,-1,0
3889,"Big Day with Bat: Fielding 5-for-10",12780,0,0,0,0,18,25,0,0,0,100,0,3,4,2,5,18,0,0,"2033-7-29",0,1,-1,0
3890,"That's All She Wrote: Career Over for Geiger",14801,0,0,0,0,49,0,0,0,0,101,0,3,8,1,5,49,0,-5,"2033-7-30",0,1,-1,0
3891,"Season-Ending Injury for Rosenthal",16924,0,0,0,0,44,0,0,0,0,101,0,3,8,1,5,44,0,-5,"2033-7-30",0,1,-1,0
3892,"Injury Shuts Down Dalton for Season",18338,0,0,0,0,32,0,0,0,0,101,0,3,8,1,5,32,0,-5,"2033-7-30",0,1,-1,0
3893,"Holley Has Season End",20056,0,0,0,0,92,0,0,0,0,103,0,3,8,1,5,92,0,-5,"2033-7-30",0,1,-1,0
3894,"Fresno, Memphis Make Trade ",9799,26200,23659,19466,0,6,4,0,0,0,100,0,3,1,3,5,6,0,0,"2033-7-30",0,1,-1,0
3895,"Trade Proposal from Miami",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,107,"2033-7-30",0,1,-1,0
3896,"Trade Proposal from Fresno",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,148,"2033-7-30",0,1,-1,0
3897,"Trade Proposal from Fresno",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,159,"2033-7-30",0,1,-1,0
3898,"Swap: Atchison for Burke",9648,12017,6152,22487,0,6,11,0,0,0,100,0,3,1,3,5,6,0,0,"2033-7-30",0,1,-1,0
3899,"New Orleans, Milwaukee Confirm Swap",9252,18405,25643,0,0,22,18,0,0,0,100,0,3,1,3,5,22,0,0,"2033-7-30",0,1,-1,0
3900,"FBL News: Trade Deadline",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2033-7-31",0,1,-1,0
3901,"Trade Proposal from Cleveland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,165,"2033-7-31",0,1,-1,0
3902,"Donkeys-Horsemen Trade Announced",17518,18208,0,0,0,28,3,0,0,0,100,0,3,1,3,5,28,0,0,"2033-7-31",0,1,-1,0
3903,"Trade Proposal from Newport News",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,179,"2033-7-31",0,1,-1,0
3904,"Keith, Diehl Swap Teams",16746,17337,21970,0,0,4,11,0,0,0,100,0,3,1,3,5,4,0,0,"2033-7-31",0,1,-1,0
3905,"Young Star Helps Propel Sub League 2 to Win in Midseason Classic",24783,0,0,0,0,0,0,0,0,0,104,0,3,0,1,3,104,-1,0,"2033-7-31",0,1,-1,0
3906,"Huerta Blasts 3 out of the Park",15224,0,0,0,0,1,5,0,0,0,100,0,3,4,2,5,1,0,0,"2033-7-31",0,1,-1,0
3907,"Kamada Batters Newport for 5 Hits",24006,0,0,0,0,168,179,0,0,0,105,0,3,4,2,5,168,0,0,"2033-7-31",0,1,-1,0
3908,"Sub League 1 Announces #1 Player",12938,0,0,0,0,7,0,0,0,0,100,0,3,7,1,5,7,0,0,"2033-8-1",0,1,-1,0
3909,"SL2 Player of the Week Awarded",16685,0,0,0,0,17,0,0,0,0,100,0,3,7,1,5,17,0,0,"2033-8-1",0,1,-1,0
3910,"Soriano Picks Up Best SL1 Batter Honors for July",17968,0,0,0,0,2,0,0,0,0,100,0,3,7,2,5,2,0,0,"2033-8-1",0,1,-1,0
3911,"Charlotte's Lachino SL2 #1 Batter in July",20506,0,0,0,0,19,0,0,0,0,100,0,3,7,2,5,19,0,0,"2033-8-1",0,1,-1,0
3912,"SL1 Selects Martinez July's #1 Pitcher",14910,0,0,0,0,13,0,0,0,0,100,0,3,7,2,5,13,0,0,"2033-8-1",0,1,-1,0
3913,"Sacramento Starter July's Best Pitcher",20050,0,0,0,0,29,0,0,0,0,100,0,3,7,2,5,29,0,0,"2033-8-1",0,1,-1,0
3914,"Sub League 1 Names Rookie of Month",20420,0,0,0,0,2,0,0,0,0,100,0,3,7,2,5,2,0,0,"2033-8-1",0,1,-1,0
3915,"SL2 Selects Rookie Star of the Month",18235,0,0,0,0,28,0,0,0,0,100,0,3,7,2,5,28,0,0,"2033-8-1",0,1,-1,0
3916,"Star of the Week Picked in SL1",13777,0,0,0,0,42,0,0,0,0,101,0,3,7,1,5,42,0,0,"2033-8-1",0,1,-1,0
3917,"Velocity Steve Kelley Swings Hot Bat, SL2 Winner",20709,0,0,0,0,55,0,0,0,0,101,0,3,7,1,5,55,0,0,"2033-8-1",0,1,-1,0
3918,"July's Best SL1 Hitter is David Dunn",11673,0,0,0,0,38,0,0,0,0,101,0,3,7,2,5,38,0,0,"2033-8-1",0,1,-1,0
3919,"SL2 Batter of the Month Honors to Cano",17344,0,0,0,0,60,0,0,0,0,101,0,3,7,2,5,60,0,0,"2033-8-1",0,1,-1,0
3920,"Carrasquillo #1 SL1 Pitcher in July",11214,0,0,0,0,35,0,0,0,0,101,0,3,7,2,5,35,0,0,"2033-8-1",0,1,-1,0
3921,"SL2 Starter of the Month Goes to Allen ",14190,0,0,0,0,58,0,0,0,0,101,0,3,7,2,5,58,0,0,"2033-8-1",0,1,-1,0
3922,"Jones Nabs SL1 Weekly Award",16266,0,0,0,0,63,0,0,0,0,102,0,3,7,1,5,63,0,0,"2033-8-1",0,1,-1,0
3923,"SL2 Star of the Week Named",17380,0,0,0,0,80,0,0,0,0,102,0,3,7,1,5,80,0,0,"2033-8-1",0,1,-1,0
3924,"SL1 Best Hitter Trophy Goes to Haas",20764,0,0,0,0,73,0,0,0,0,102,0,3,7,2,5,73,0,0,"2033-8-1",0,1,-1,0
3925,"Scurlock Cops SL2 Batter of the Month Honors",17380,0,0,0,0,80,0,0,0,0,102,0,3,7,2,5,80,0,0,"2033-8-1",0,1,-1,0
3926,"Ayala Cops #1 Pitcher Award in July",7796,0,0,0,0,71,0,0,0,0,102,0,3,7,2,5,71,0,0,"2033-8-1",0,1,-1,0
3927,"Providence's Gonzalez Chosen July's Best in SL2",13785,0,0,0,0,83,0,0,0,0,102,0,3,7,2,5,83,0,0,"2033-8-1",0,1,-1,0
3928,"Red-Hot Tucci SL1 Player of the Week",21441,0,0,0,0,102,0,0,0,0,103,0,3,7,1,5,102,0,0,"2033-8-1",0,1,-1,0
3929,"SL2's #1 Player Named",20796,0,0,0,0,119,0,0,0,0,103,0,3,7,1,5,119,0,0,"2033-8-1",0,1,-1,0
3930,"Garofalo Snags SL1 Batting Honor in July",23688,0,0,0,0,101,0,0,0,0,103,0,3,7,2,5,101,0,0,"2033-8-1",0,1,-1,0
3931,"Taylor Wins Best Bat Award in July",21223,0,0,0,0,118,0,0,0,0,103,0,3,7,2,5,118,0,0,"2033-8-1",0,1,-1,0
3932,"SL1 #1 Pitcher in July is Shreveport's Hughes",19380,0,0,0,0,100,0,0,0,0,103,0,3,7,2,5,100,0,0,"2033-8-1",0,1,-1,0
3933,"SL2's Premier Starter is Bilyeu",24163,0,0,0,0,108,0,0,0,0,103,0,3,7,2,5,108,0,0,"2033-8-1",0,1,-1,0
3934,"Sub League 1 Names Top Player",24643,0,0,0,0,122,0,0,0,0,104,0,3,7,1,5,122,0,0,"2033-8-1",0,1,-1,0
3935,"Allbright Week's Top Player",22209,0,0,0,0,140,0,0,0,0,104,0,3,7,1,5,140,0,0,"2033-8-1",0,1,-1,0
3936,"Lisle Shortstop SL1's Best Batter in July",23685,0,0,0,0,126,0,0,0,0,104,0,3,7,2,5,126,0,0,"2033-8-1",0,1,-1,0
3937,"SL2's Best Batter Selected",22547,0,0,0,0,146,0,0,0,0,104,0,3,7,2,5,146,0,0,"2033-8-1",0,1,-1,0
3938,"Maulers Gonzalez July's Top Hurler",24526,0,0,0,0,123,0,0,0,0,104,0,3,7,2,5,123,0,0,"2033-8-1",0,1,-1,0
3939,"July's Premier Pitcher Announced by SL2",26093,0,0,0,0,147,0,0,0,0,104,0,3,7,2,5,147,0,0,"2033-8-1",0,1,-1,0
3940,"Thunder Insaurralde Snags SL1 Player of the Week",16701,0,0,0,0,158,0,0,0,0,105,0,3,7,1,5,158,0,0,"2033-8-1",0,1,-1,0
3941,"Allen Bags SL2 Best Player Award",6256,0,0,0,0,176,0,0,0,0,105,0,3,7,1,5,176,0,0,"2033-8-1",0,1,-1,0
3942,"Stockton's Gutierrez Snaps up July Batting Award",27855,0,0,0,0,159,0,0,0,0,105,0,3,7,2,5,159,0,0,"2033-8-1",0,1,-1,0
3943,"San Andreas's Miller Chosen SL2 Batter of the Month",25621,0,0,0,0,176,0,0,0,0,105,0,3,7,2,5,176,0,0,"2033-8-1",0,1,-1,0
3944,"Pitcher of the Month Named in SL1",5045,0,0,0,0,163,0,0,0,0,105,0,3,7,2,5,163,0,0,"2033-8-1",0,1,-1,0
3945,"Thompson Voted Best SL2 Pitcher in July",23334,0,0,0,0,173,0,0,0,0,105,0,3,7,2,5,173,0,0,"2033-8-1",0,1,-1,0
3946,"Season Done for Kress",5818,0,0,0,0,113,0,0,0,0,103,0,3,8,1,5,113,0,-5,"2033-8-1",0,1,-1,0
3947,"Injury Brings Season to End for Martinez",22757,0,0,0,0,101,0,0,0,0,103,0,3,8,1,5,101,0,-5,"2033-8-1",0,1,-1,0
3948,"Injury Sidelines de la Rosa for Season",23133,0,0,0,0,43,0,0,0,0,101,0,3,8,1,5,43,0,-5,"2033-8-1",0,1,-1,0
3949,"Lillie Checks Badlanders Before 2-Game Series",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236,1,0,"2033-8-1",0,1,-1,0
3950,"Weekly Team Power Rankings",0,0,0,0,0,23,0,0,0,0,100,0,3,0,2,5,0,0,0,"2033-8-1",0,1,-1,0
3951,"Weekly Team Power Rankings",0,0,0,0,0,40,0,0,0,0,101,0,3,0,2,5,0,0,0,"2033-8-1",0,1,-1,0
3952,"Weekly Team Power Rankings",0,0,0,0,0,73,0,0,0,0,102,0,3,0,2,5,0,0,0,"2033-8-1",0,1,-1,0
3953,"Weekly Team Power Rankings",0,0,0,0,0,119,0,0,0,0,103,0,3,0,2,5,0,0,0,"2033-8-1",0,1,-1,0
3954,"Weekly Team Power Rankings",0,0,0,0,0,126,0,0,0,0,104,0,3,0,2,5,0,0,0,"2033-8-1",0,1,-1,0
3955,"Weekly Team Power Rankings",0,0,0,0,0,173,0,0,0,0,105,0,3,0,2,5,0,0,0,"2033-8-1",0,1,-1,0
3956,"BNN Stats: Career Pitching Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2033-8-1",0,1,-1,0
3957,"BNN Stats: Rookie Batting Leaders",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2033-8-1",0,1,-1,0
3958,"BNN Stats: Reliever Split Stats Leaders",0,0,0,0,0,0,0,0,0,0,102,0,3,0,1,5,0,0,0,"2033-8-1",0,1,-1,0
3959,"BNN Stats: Career Pitching Leaders",0,0,0,0,0,0,0,0,0,0,103,0,3,0,1,5,0,0,0,"2033-8-1",0,1,-1,0
3960,"BNN Stats: Starting Pitching Rookie Leaders",0,0,0,0,0,0,0,0,0,0,104,0,3,0,1,5,0,0,0,"2033-8-1",0,1,-1,0
3961,"BNN Stats: Rookie Batting Leaders",0,0,0,0,0,0,0,0,0,0,105,0,3,0,1,5,0,0,0,"2033-8-1",0,1,-1,0
3962,"BNN Stats: Active Career Batting Leaders",0,0,0,0,0,0,0,0,0,0,106,0,3,0,1,5,0,0,0,"2033-8-1",0,1,-1,0
3963,"BNN Stats: Honestly, It's Just Muscles",0,0,0,0,0,0,0,0,0,0,107,0,3,0,1,5,0,0,0,"2033-8-1",0,1,-1,0
3964,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,108,0,3,0,1,5,0,0,0,"2033-8-1",0,1,-1,0
3965,"Player Development Update",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236,1,0,"2033-8-1",0,1,-1,0
3966,"Philadelphia Whitewashes Miami, Valenzuela Winner",16729,0,0,0,0,13,16,0,0,0,100,0,3,4,2,5,13,0,0,"2033-8-1",0,1,-1,0
3967,"Injury Shuts Down Alvarado for Season",13250,0,0,0,0,44,0,0,0,0,101,0,3,8,1,5,44,0,-5,"2033-8-2",0,1,-1,0
3968,"Season-Ending Injury for Adams",22539,0,0,0,0,86,0,0,0,0,102,0,3,8,1,5,86,0,-5,"2033-8-2",0,1,-1,0
3969,"Injury Derails Season for Blackwell",24617,0,0,0,0,70,0,0,0,0,102,0,3,8,1,5,70,0,-5,"2033-8-2",0,1,-1,0
3970,"San Francisco Blanks Cleveland Behind Solano",16547,0,0,0,0,5,15,0,0,0,100,0,3,4,2,5,5,0,0,"2033-8-2",0,1,-1,0
3971,"Colonials Shut Out Silver Hawks, Fowler Winner",17096,0,0,0,0,41,54,0,0,0,101,0,3,4,2,5,41,0,0,"2033-8-2",0,1,-1,0
3972,"Lambruschini Blanks Glenmoor ",12243,0,0,0,0,171,180,0,0,0,105,0,3,4,2,5,171,0,0,"2033-8-2",0,1,-1,0
3973,"de Leon Gets 5 Hits ",23210,0,0,0,0,77,87,0,0,0,102,0,3,4,2,5,77,0,0,"2033-8-2",0,1,-1,0
3974,"Saunders Extends Hit Streak to 20 Games",20628,0,0,0,0,92,98,0,0,0,103,0,3,4,2,5,92,0,0,"2033-8-2",0,1,-1,0
3975,"5-for-8 Day for Jacamo",21938,0,0,0,0,64,69,0,0,0,102,0,3,4,2,5,64,0,0,"2033-8-2",0,1,-1,0
3976,"No Comeback This Season for Velazquez",4993,0,0,0,0,40,0,0,0,0,101,0,3,8,1,5,40,0,-5,"2033-8-3",0,1,-1,0
3977,"Season Done for Merritt",15491,0,0,0,0,49,0,0,0,0,101,0,3,8,1,5,49,0,-5,"2033-8-3",0,1,-1,0
3978,"Medical Diagnosis Updated on Carroll",21219,0,0,0,0,26,0,0,0,0,100,0,3,8,1,5,26,0,-5,"2033-8-3",0,1,-1,0
3979,"Injury Sidelines Robinson for Season",27814,0,0,0,0,90,0,0,0,0,102,0,3,8,1,5,90,0,-5,"2033-8-3",0,1,-1,0
3980,"Ramirez Hurls Colonials to Shutout Win",8197,0,0,0,0,41,54,0,0,0,101,0,3,4,2,5,41,0,0,"2033-8-3",0,1,-1,0
3981,"Grado 5-for-6 Against Raccoons",17342,0,0,0,0,56,39,0,0,0,101,0,3,4,2,5,56,0,0,"2033-8-3",0,1,-1,0
3982,"Charvet 5-for-6 for Orange Sox",16904,0,0,0,0,77,87,0,0,0,102,0,3,4,2,5,77,0,0,"2033-8-3",0,1,-1,0
3983,"Injury Sidelines Morales for Season",17061,0,0,0,0,66,0,0,0,0,102,0,3,8,1,5,66,0,-5,"2033-8-4",0,1,-1,0
3984,"Season Ends for Teague",19340,0,0,0,0,84,0,0,0,0,102,0,3,8,1,5,84,0,-5,"2033-8-4",0,1,-1,0
3985,"Injury Brings Season to End for Rome",24675,0,0,0,0,123,0,0,0,0,104,0,3,8,1,5,123,0,-5,"2033-8-4",0,1,-1,0
3986,"Lillie Checks Hawks Before 4-Game Series",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236,1,0,"2033-8-4",0,1,-1,0
3987,"Alvarado Goes 5-for-8 Against Brownsville",25211,0,0,0,0,104,96,0,0,0,103,0,3,4,2,5,104,0,0,"2033-8-4",0,1,-1,0
3988,"Petersen Slaps 5 Hits",22664,0,0,0,0,104,96,0,0,0,103,0,3,4,2,5,104,0,0,"2033-8-4",0,1,-1,0
3989,"Collins Too Tough, Blanks Lido Beach",21783,0,0,0,0,32,38,0,0,0,101,0,3,4,2,5,32,0,0,"2033-8-5",0,1,-1,0
3990,"Alleycats End Dunn's Streak",11673,0,0,0,0,38,32,0,0,0,101,0,3,4,3,5,38,0,0,"2033-8-5",0,1,-1,0
3991,"Redmann Hits for the Cycle ",21339,0,0,0,0,96,92,0,0,0,103,0,3,4,2,5,96,0,0,"2033-8-5",0,1,-1,0
3992,"Chesapeake Loses Schultz for Season",17882,0,0,0,0,52,0,0,0,0,101,0,3,8,1,5,52,0,-5,"2033-8-6",0,1,-1,0
3993,"Injury Derails Season for Gunter",27010,0,0,0,0,102,0,0,0,0,103,0,3,8,1,5,102,0,-5,"2033-8-6",0,1,-1,0
3994,"5-Hit Game for Woodard",5545,0,0,0,0,30,16,0,0,0,100,0,3,4,2,5,30,0,0,"2033-8-6",0,1,-1,0
3995,"Great Day for Burns -- 5 Hits",12765,0,0,0,0,20,25,0,0,0,100,0,3,4,2,5,20,0,0,"2033-8-6",0,1,-1,0
3996,"Thrice Is Nice: Linsley Unloads 3 Homers",11742,0,0,0,0,7,5,0,0,0,100,0,3,4,2,5,7,0,0,"2033-8-6",0,1,-1,0
3997,"Rutzen Rips Waterloo for 5 Hits",22872,0,0,0,0,152,160,0,0,0,105,0,3,4,2,5,152,0,0,"2033-8-6",0,1,-1,0
3998,"300 Homers for Linsley",11742,0,0,0,0,7,5,0,0,0,100,0,3,5,3,5,7,0,0,"2033-8-6",0,1,-1,0
3999,"Greenfield Tosses No-No Against Americans",9947,0,0,0,0,19,21,0,0,0,100,0,3,4,3,5,19,0,0,"2033-8-6",0,1,-1,0
4000,"Season Ends for LaPenna",10212,0,0,0,0,36,0,0,0,0,101,0,3,8,1,5,36,0,-5,"2033-8-7",0,1,-1,0
4001,"Underdogs, Cowboys Confirm Deal",9956,24166,23183,21443,19444,11,20,0,0,0,100,0,3,1,3,5,11,0,0,"2033-8-7",0,1,-1,0
4002,"Smith Rips Baton Rouge for 5 Hits",19824,0,0,0,0,98,105,0,0,0,103,0,3,4,2,5,98,0,0,"2033-8-7",0,1,-1,0
4003,"Ortiz Collects Player of the Week Award",9967,0,0,0,0,2,0,0,0,0,100,0,3,7,1,5,2,0,0,"2033-8-8",0,1,-1,0
4004,"Francisco Oliva Captures SL2 Award",17857,0,0,0,0,27,0,0,0,0,100,0,3,7,1,5,27,0,0,"2033-8-8",0,1,-1,0
4005,"Visco Selected Player of the Week",19841,0,0,0,0,41,0,0,0,0,101,0,3,7,1,5,41,0,0,"2033-8-8",0,1,-1,0
4006,"Player of the Week: Pennington's Calas",13722,0,0,0,0,59,0,0,0,0,101,0,3,7,1,5,59,0,0,"2033-8-8",0,1,-1,0
4007,"SL1 Star of the Week Honored",20662,0,0,0,0,63,0,0,0,0,102,0,3,7,1,5,63,0,0,"2033-8-8",0,1,-1,0
4008,"Castillo: Big Hit in the Sub League 2",21926,0,0,0,0,86,0,0,0,0,102,0,3,7,1,5,86,0,0,"2033-8-8",0,1,-1,0
4009,"SL1 Trophy Goes to Smith of Blue Lake",19824,0,0,0,0,98,0,0,0,0,103,0,3,7,1,5,98,0,0,"2033-8-8",0,1,-1,0
4010,"Player of the Week: Guzman of the Mercenaries",22005,0,0,0,0,116,0,0,0,0,103,0,3,7,1,5,116,0,0,"2033-8-8",0,1,-1,0
4011,"SL1's Top Player, Fernandez of Louisville",20990,0,0,0,0,122,0,0,0,0,104,0,3,7,1,5,122,0,0,"2033-8-8",0,1,-1,0
4012,"SL2 Star of the Week Named",21452,0,0,0,0,140,0,0,0,0,104,0,3,7,1,5,140,0,0,"2033-8-8",0,1,-1,0
4013,"Week's Premier Performer Honored by SL1",24428,0,0,0,0,161,0,0,0,0,105,0,3,7,1,5,161,0,0,"2033-8-8",0,1,-1,0
4014,"SL2 Announces Player of the Week",25630,0,0,0,0,180,0,0,0,0,105,0,3,7,1,5,180,0,0,"2033-8-8",0,1,-1,0
4015,"Injury Shuts Down Amaro for Season",20112,0,0,0,0,22,0,0,0,0,100,0,3,8,1,5,22,0,-5,"2033-8-8",0,1,-1,0
4016,"Season Over for Ingram",21422,0,0,0,0,33,0,0,0,0,101,0,3,8,1,5,33,0,-5,"2033-8-8",0,1,-1,0
4017,"Early Season End for Gonzalez",24213,0,0,0,0,116,0,0,0,0,103,0,3,8,1,5,116,0,-5,"2033-8-8",0,1,-1,0
4018,"Weekly Team Power Rankings",0,0,0,0,0,23,0,0,0,0,100,0,3,0,2,5,0,0,0,"2033-8-8",0,1,-1,0
4019,"Weekly Team Power Rankings",0,0,0,0,0,40,0,0,0,0,101,0,3,0,2,5,0,0,0,"2033-8-8",0,1,-1,0
4020,"Weekly Team Power Rankings",0,0,0,0,0,71,0,0,0,0,102,0,3,0,2,5,0,0,0,"2033-8-8",0,1,-1,0
4021,"Weekly Team Power Rankings",0,0,0,0,0,97,0,0,0,0,103,0,3,0,2,5,0,0,0,"2033-8-8",0,1,-1,0
4022,"Weekly Team Power Rankings",0,0,0,0,0,126,0,0,0,0,104,0,3,0,2,5,0,0,0,"2033-8-8",0,1,-1,0
4023,"Weekly Team Power Rankings",0,0,0,0,0,161,0,0,0,0,105,0,3,0,2,5,0,0,0,"2033-8-8",0,1,-1,0
4024,"BNN Stats: Batting Leaders at Second Base",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2033-8-8",0,1,-1,0
4025,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2033-8-8",0,1,-1,0
4026,"BNN Stats: Rookie Batting Leaders",0,0,0,0,0,0,0,0,0,0,102,0,3,0,1,5,0,0,0,"2033-8-8",0,1,-1,0
4027,"BNN Stats: Starting Pitching Split Stats Leaders",0,0,0,0,0,0,0,0,0,0,103,0,3,0,1,5,0,0,0,"2033-8-8",0,1,-1,0
4028,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,104,0,3,0,1,5,0,0,0,"2033-8-8",0,1,-1,0
4029,"BNN Stats: Career Batting Leaders",0,0,0,0,0,0,0,0,0,0,105,0,3,0,1,5,0,0,0,"2033-8-8",0,1,-1,0
4030,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,106,0,3,0,1,5,0,0,0,"2033-8-8",0,1,-1,0
4031,"BNN Stats: Honestly, It's Just Muscles",0,0,0,0,0,0,0,0,0,0,107,0,3,0,1,5,0,0,0,"2033-8-8",0,1,-1,0
4032,"BNN Stats: Reliever Split Stats Leaders",0,0,0,0,0,0,0,0,0,0,108,0,3,0,1,5,0,0,0,"2033-8-8",0,1,-1,0
4033,"Consecutive-Game Hit Streak Continues for Saunders",20628,0,0,0,0,92,103,0,0,0,103,0,3,4,2,5,92,0,0,"2033-8-8",0,1,-1,0
4034,"Long Beach Shortstop Out",12387,0,0,0,0,3,0,0,0,0,100,0,3,8,1,5,3,0,-5,"2033-8-8",0,1,-1,0
4035,"5-for-5 Day for Espinoza",22933,0,0,0,0,156,158,0,0,0,105,0,3,4,2,5,156,0,0,"2033-8-8",0,1,-1,0
4036,"McEntee Has Season End",6525,0,0,0,0,173,0,0,0,0,105,0,3,8,1,5,173,0,-5,"2033-8-9",0,1,-1,0
4037,"Season Ends for Calvo",12494,0,0,0,0,33,0,0,0,0,101,0,3,8,1,5,33,0,-5,"2033-8-9",0,1,-1,0
4038,"Injury Sidelines Lopez for Season",17470,0,0,0,0,59,0,0,0,0,101,0,3,8,1,5,59,0,-5,"2033-8-9",0,1,-1,0
4039,"Early Season End for Castillon",21986,0,0,0,0,80,0,0,0,0,102,0,3,8,1,5,80,0,-5,"2033-8-9",0,1,-1,0
4040,"Season-Ending Injury for McCallie",23898,0,0,0,0,135,0,0,0,0,104,0,3,8,1,5,135,0,-5,"2033-8-9",0,1,-1,0
