player_id,team_id,league_id,position,role,uniform_number,playing_level,is_active,is_on_secondary,is_on_dl,is_on_dl60,must_be_active,just_signed,was_on_active,was_on_secondary,was_on_dl,mlb_service_years,secondary_service_years,pro_service_years,mlb_service_days,secondary_service_days,pro_service_days,mlb_service_days_this_year,secondary_service_days_this_year,pro_service_days_this_year,dl_days_this_year,years_protected_from_rule_5,is_on_waivers,designated_for_assignment,irrevocable_waivers,days_on_waivers,days_on_waivers_left,days_on_dfa_left,claimed_team_id,last_day_on_waivers,options_used,option_used_this_year,has_received_arbitration,was_traded,trade_status
19599,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19601,62,102,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1051,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19602,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19603,110,103,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,686,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19604,75,102,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1054,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19605,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19606,6,100,1,12,0,0,1,1,0,0,0,0,0,0,0,0,1,5,103,323,1055,45,151,186,0,4,0,0,1,28,0,0,0,0,2,1,0,0,0
19608,44,101,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1052,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19609,84,102,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1055,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19610,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19611,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19612,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19615,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19616,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19618,74,102,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,686,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19619,61,102,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1055,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19621,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19625,39,101,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,1055,8,8,186,0,4,1,0,1,54,0,7,0,0,0,0,0,0,0
19626,145,104,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1055,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19627,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19628,84,102,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,298,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19629,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19630,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19632,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19633,3,100,1,12,0,0,1,1,0,0,0,0,0,0,0,0,2,5,63,344,1055,32,186,186,0,4,0,0,0,0,0,0,0,0,3,1,0,0,0
19634,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19635,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19636,27,100,1,12,0,0,1,1,0,0,0,0,0,0,0,0,2,5,0,344,1054,0,186,186,0,4,0,0,0,0,0,0,0,0,3,1,0,0,0
19637,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19638,100,103,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,564,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19639,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19641,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19642,144,104,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,965,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19643,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19644,61,102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1055,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19645,73,102,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,686,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19646,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19647,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19648,14,100,1,12,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,1053,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19651,149,104,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19653,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19654,51,101,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,669,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19655,31,101,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,661,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19656,86,102,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1055,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19657,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19658,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19659,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19660,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19662,37,101,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1037,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19663,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19664,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19665,79,102,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,932,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19666,54,101,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,678,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19667,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19669,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19670,144,104,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1037,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19671,14,100,1,12,0,0,1,1,0,0,0,0,0,0,0,0,2,5,34,344,1054,0,186,186,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0
19672,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19673,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19674,111,103,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,932,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19676,63,102,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1055,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19678,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19679,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19680,84,102,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,564,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19681,67,102,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,686,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19682,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19683,79,102,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1037,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19684,59,101,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1055,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19686,5,100,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,686,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19688,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19689,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19690,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19691,13,100,1,12,0,0,1,1,0,0,0,0,0,0,0,0,2,5,31,344,1054,31,186,186,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0
19692,32,101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,34,172,1054,0,0,186,0,4,0,0,1,8,0,0,0,0,2,0,0,0,0
19693,18,100,2,0,0,0,1,1,0,0,0,0,0,0,0,0,2,5,104,344,1054,80,186,186,0,4,0,0,0,0,0,9,0,0,2,1,0,1,0
19694,51,101,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,658,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19695,5,100,6,0,0,0,1,1,0,0,0,0,0,0,0,0,2,5,66,344,1054,32,186,186,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0
19696,87,102,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1055,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19697,177,105,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,564,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19698,86,102,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1055,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19699,7,100,5,0,0,0,1,1,0,0,0,0,0,0,0,0,2,5,66,344,1054,32,186,186,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0
19701,81,102,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1046,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19702,68,102,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1037,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19703,64,102,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1054,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19704,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19705,22,100,8,0,0,0,1,1,0,0,0,0,0,0,0,0,2,5,47,344,1054,47,185,186,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0
19706,9,100,1,12,0,0,1,1,0,0,0,0,0,0,0,0,2,5,66,344,1054,32,186,186,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0
19707,62,102,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1044,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19709,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19710,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19712,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19713,90,102,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1055,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19714,156,105,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19715,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19716,51,101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1027,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19717,79,102,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1037,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19718,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19719,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19720,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19721,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19722,79,102,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,932,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19723,67,102,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1055,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19724,16,100,6,0,0,0,1,1,0,0,0,0,0,0,0,0,2,5,66,344,1054,32,186,186,0,4,0,0,0,0,0,0,0,0,3,1,0,0,0
19725,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19727,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19728,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19729,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19730,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19731,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19732,2,100,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,37,51,1055,37,51,186,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0
19733,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19735,18,100,1,12,0,0,1,1,0,0,0,0,0,0,0,1,2,5,206,344,1054,186,214,186,183,4,0,0,0,0,0,0,0,0,1,0,0,0,0
19736,100,103,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,686,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19737,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19738,91,103,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19739,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19741,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19742,59,101,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1054,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19744,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19745,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19746,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19748,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19749,74,102,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,984,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19750,11,100,1,11,0,0,1,1,0,0,0,0,0,0,0,1,2,5,177,344,1054,143,196,186,110,4,0,0,0,0,0,0,0,0,2,1,0,0,0
19751,3,100,2,12,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,686,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19752,63,102,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1054,0,0,186,0,4,0,0,1,8,0,7,0,0,0,0,0,0,0
19753,70,102,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,496,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19754,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19755,7,100,3,0,0,0,1,1,0,0,0,0,0,0,0,1,2,5,212,344,1054,186,186,186,25,4,0,0,0,0,0,0,0,0,1,0,0,0,0
19756,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19757,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19758,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19761,113,103,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1054,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19762,29,100,1,11,0,0,1,1,0,0,0,0,0,0,0,1,2,5,271,344,1054,186,186,186,18,4,0,0,0,0,0,0,0,0,1,0,0,0,0
19764,107,103,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,666,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19765,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19766,26,100,3,0,0,0,1,1,0,0,0,0,0,0,0,0,2,5,34,344,1054,0,186,186,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0
19767,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19768,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19769,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19770,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19771,53,101,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1054,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19773,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,180,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19774,123,104,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,175,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19775,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19776,104,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1027,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19779,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19780,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19781,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19783,100,103,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,921,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19784,13,100,5,12,0,0,1,1,0,0,0,0,0,0,0,0,2,5,38,344,1054,31,186,186,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0
19785,29,-100,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
19786,9,100,7,0,0,0,1,1,0,0,0,0,0,0,0,0,2,5,134,344,1054,100,186,186,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0
19787,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19788,36,101,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1055,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19789,84,102,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,679,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19791,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19792,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19793,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19795,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19796,148,104,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19797,74,102,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1039,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19798,89,102,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1055,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19799,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19800,2,100,1,12,0,0,1,1,0,0,0,0,0,0,0,0,2,5,66,344,1054,32,186,186,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0
19801,61,102,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1054,0,0,186,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0
19803,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19804,80,102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,686,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
