date,summary,message_id,team_id_0,player_id_0_0,draft_round_0_0,draft_team_0_0,player_id_0_1,draft_round_0_1,draft_team_0_1,player_id_0_2,draft_round_0_2,draft_team_0_2,player_id_0_3,draft_round_0_3,draft_team_0_3,player_id_0_4,draft_round_0_4,draft_team_0_4,cash_0,team_id_1,player_id_1_0,draft_round_1_0,draft_team_1_0,player_id_1_1,draft_round_1_1,draft_team_1_1,player_id_1_2,draft_round_1_2,draft_team_1_2,player_id_1_3,draft_round_1_3,draft_team_1_3,player_id_1_4,draft_round_1_4,draft_team_1_4,cash_1
"2026-12-26","The <Dallas Purple Aces:team#7> trade 30-year-old left fielder <Danny Brocklebank:player#4492> to the <Albuquerque Underdogs:team#11> for 20-year-old  minor league center fielder <Brian Ferguson:player#15380>.",6063,7,4492,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,11,15380,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2026-12-31","The <Columbus Americans:team#21> trade 30-year-old starting pitcher <Jack Dillard:player#1436> and $610,000 in cash to the <Houston Hawks:team#2> for 23-year-old reliever <Jose Batista:player#11242> and 20-year-old  minor league shortstop <Jim Rogers:play",6083,21,1436,0,'',0,0,'',0,0,'',0,0,'',0,0,'',610000,2,11242,0,'',14229,0,'',0,0,'',0,0,'',0,0,'',0
"2027-1-10","The <Las Vegas Privateers:team#1> trade 34-year-old starting pitcher <Jimmy Khan:player#2421> and $1,770,000 in cash to the <Phoenix Cowboys:team#20> for 24-year-old  minor league starting pitcher <Tyrone Bradby:player#9721> and 23-year-old  minor league ",2552,1,2421,0,'',0,0,'',0,0,'',0,0,'',0,0,'',1770000,20,9721,0,'',11567,0,'',0,0,'',0,0,'',0,0,'',0
"2027-1-23","The <New Orleans Mavericks:team#22> trade 25-year-old center fielder <Eduardo Narciso:player#12379> to the <Oklahoma City Eagles:team#24> for 25-year-old starting pitcher <Aaron Justice:player#6253> and 22-year-old  minor league right fielder <Gil Rubio:p",2579,22,12379,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,24,6253,0,'',16645,0,'',0,0,'',0,0,'',0,0,'',0
"2027-1-25","The <Memphis Black Knights:team#4> trade 37-year-old left fielder <Jordan Zorrilla:player#606> and $2,870,000 in cash to the <Sacramento Predators:team#29> for 19-year-old  minor league starting pitcher <Luis Araujo:player#7854>, 24-year-old  minor league",2590,4,606,0,'',0,0,'',0,0,'',0,0,'',0,0,'',2870000,29,7854,0,'',10477,0,'',6115,0,'',0,0,'',0,0,'',0
"2027-1-30","The <Jacksonville Swarm:team#12> trade 30-year-old center fielder <Justin Perkins:player#4285> to the <Denver Bucs:team#9> for 26-year-old shortstop <John Ryder:player#8363>.",2597,12,4285,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,9,8363,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2027-2-3","The <Seattle Crusaders:team#23> trade 27-year-old starting pitcher <Kevin Daniels:player#1306> to the <Miami Badlanders:team#16> for 25-year-old shortstop <Oscar Kelly:player#6813> and 23-year-old reliever <Noah Gawron:player#11352>.",2608,23,1306,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,16,6813,0,'',11352,0,'',0,0,'',0,0,'',0,0,'',0
"2027-2-17","The <Milwaukee Sundevils:team#18> trade 26-year-old first baseman <Chris Rembert:player#5720> and 24-year-old  minor league left fielder <Darius Cranford:player#7366> to the <San Francisco Revolution:team#5> for 27-year-old reliever <Mel Garcia:player#837",2625,18,5720,0,'',7366,0,'',0,0,'',0,0,'',0,0,'',0,5,8371,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2027-2-19","The <Las Vegas Privateers:team#1> trade 27-year-old second baseman <Luke Luddy:player#10169> to the <Cleveland White Knights:team#15> for 25-year-old left fielder <Sean Neilly:player#7489>.",2626,1,10169,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,15,7489,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2027-2-25","The <San Diego Yaks:team#8> trade 30-year-old starting pitcher <Natik Chkhikvadze:player#3777>, 22-year-old center fielder <Jason Bird:player#13004> and $4,430,000 in cash to the <Fresno Bees:team#6> for 28-year-old third baseman <Mark Heldt:player#9063> ",2636,8,3777,0,'',13004,0,'',0,0,'',0,0,'',0,0,'',4430000,6,9063,0,'',11723,0,'',0,0,'',0,0,'',0,0,'',0
"2027-3-26","The <Sacramento Predators:team#29> trade 25-year-old catcher <Elliott LeVan:player#13089> to the <Houston Hawks:team#2> for 32-year-old reliever <Javier Sanchez:player#3150> and 23-year-old reliever <Chris Wright:player#9579>.",2688,29,13089,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,2,3150,0,'',9579,0,'',0,0,'',0,0,'',0,0,'',0
"2027-3-28","The <Omaha Rangers:team#10> trade 30-year-old closer <Nick Schneider:player#1175> and 22-year-old catcher <Curt Keller:player#13003> to the <Denver Bucs:team#9> for 27-year-old right fielder <Jared Samuels:player#10318>.",2693,10,1175,0,'',13003,0,'',0,0,'',0,0,'',0,0,'',0,9,10318,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2027-6-12","The <Oklahoma City Eagles:team#24> trade 30-year-old starting pitcher <Andy Frederick:player#2450> and 22-year-old  minor league shortstop <Adrian Miller:player#17799> to the <New Orleans Mavericks:team#22> for 23-year-old  minor league left fielder <Javy",4075,24,2450,0,'',17799,0,'',0,0,'',0,0,'',0,0,'',0,22,11664,0,'',12839,0,'',14620,0,'',0,0,'',0,0,'',0
"2027-6-22","The <Newport News Donkeys:team#28> trade 25-year-old right fielder <Kurt Gragg:player#13092> to the <Grand Rapids Prairie Thunder:team#30> for 24-year-old  minor league catcher <D.J. Robinson:player#9653> and 24-year-old  minor league closer <Danny Quezad",4162,28,13092,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,30,9653,0,'',10751,0,'',0,0,'',0,0,'',0,0,'',0
"2027-6-27","The <Phoenix Cowboys:team#20> trade 28-year-old third baseman <Keishi Wakabayashi:player#17991> to the <El Paso Spinners:team#26> for 27-year-old starting pitcher <Jim Lange:player#8098> and 24-year-old  minor league left fielder <Brian Milligan:player#14",4185,20,17991,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,26,8098,0,'',14751,0,'',0,0,'',0,0,'',0,0,'',0
"2027-7-4","The <San Francisco Revolution:team#5> trade 28-year-old closer <Chris Davis:player#9157> to the <Memphis Black Knights:team#4> for 24-year-old  minor league starting pitcher <Jimmy Rinehart:player#11268> and 23-year-old  minor league first baseman <David ",4279,5,9157,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,4,11268,0,'',11394,0,'',0,0,'',0,0,'',0,0,'',0
"2027-7-5","The <Fresno Bees:team#6> trade 26-year-old third baseman <Scott Bauer:player#6063> to the <Seattle Crusaders:team#23> for 30-year-old catcher <Sean Stephens:player#1520> and 23-year-old  minor league closer <Jared Margolis:player#11448>.",4316,6,6063,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,23,1520,0,'',11448,0,'',0,0,'',0,0,'',0,0,'',0
"2027-7-6","The <Dallas Purple Aces:team#7> trade 32-year-old reliever <Andres Arce:player#1312> and 22-year-old  minor league closer <Keith Andrews:player#16415> to the <Sacramento Predators:team#29> for 34-year-old left fielder <John Villeda:player#923>.",4325,7,1312,0,'',16415,0,'',0,0,'',0,0,'',0,0,'',0,29,923,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2027-7-7","The <Sacramento Predators:team#29> trade 33-year-old shortstop <Jon Schabel:player#2174> to the <Milwaukee Sundevils:team#18> for 23-year-old  minor league closer <Josh Basham:player#11356> and 21-year-old  minor league reliever <Jeff Burgos:player#14293>",4333,29,2174,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,18,11356,0,'',14293,0,'',0,0,'',0,0,'',0,0,'',0
"2027-7-9","The <Omaha Rangers:team#10> trade 26-year-old first baseman <David Jones:player#6970> and 24-year-old third baseman <Justin Patton:player#14369> to the <Fresno Bees:team#6> for 27-year-old starting pitcher <Jorge Sanchez:player#10341>.",4345,10,6970,0,'',14369,0,'',0,0,'',0,0,'',0,0,'',0,6,10341,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2027-7-10","The <Tucson Ocelots:team#14> trade 32-year-old starting pitcher <Barrett Lynch:player#815> to the <Omaha Rangers:team#10> for 29-year-old catcher <Greg Glendenning:player#8995> and 21-year-old  minor league closer <Ben Verney:player#14445>.",4353,14,815,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,10,8995,0,'',14445,0,'',0,0,'',0,0,'',0,0,'',0
"2027-7-11","The <Las Vegas Privateers:team#1> trade 30-year-old starting pitcher <Gabe Lopez:player#3207> to the <Denver Bucs:team#9> for 23-year-old  minor league right fielder <Jermaine Northern:player#16002> and 23-year-old  minor league catcher <Curt Keller:playe",4359,1,3207,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,9,16002,0,'',13003,0,'',0,0,'',0,0,'',0,0,'',0
"2027-7-12","The <Columbus Americans:team#21> trade 31-year-old starting pitcher <Anthony Richichi:player#3042> and 24-year-old  minor league catcher <Kyle Landen:player#9940> to the <Fresno Bees:team#6> for 24-year-old  minor league catcher <Jeremy Marsala:player#992",4398,21,3042,0,'',9940,0,'',0,0,'',0,0,'',0,0,'',0,6,9921,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2027-7-15","The <Memphis Black Knights:team#4> trade 25-year-old third baseman <Travis Hayes:player#6787> to the <San Jose Cannoneers:team#17> for 27-year-old starting pitcher <Mike Barke:player#10100> and 23-year-old  minor league starting pitcher <Mike Currell:play",4419,4,6787,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,17,10100,0,'',13376,0,'',0,0,'',0,0,'',0,0,'',0
"2027-7-17","The <Columbus Americans:team#21> trade 25-year-old third baseman <Alberto Gonzalez:player#11009> to the <Oklahoma City Eagles:team#24> for 26-year-old right fielder <Mark Sullivan:player#8341>.",4423,21,11009,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,24,8341,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2027-7-18","The <Jacksonville Swarm:team#12> trade 28-year-old catcher <Brian Lovell:player#10986> to the <El Paso Spinners:team#26> for 34-year-old reliever <Enrique Cuellar:player#2027> and 19-year-old  minor league reliever <Erick Rodriguez:player#20590>.",4431,12,10986,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,26,2027,0,'',20590,0,'',0,0,'',0,0,'',0,0,'',0
"2027-7-22","The <Newport News Donkeys:team#28> trade 35-year-old reliever <Enrique Lopes:player#235> to the <Fresno Bees:team#6> for 23-year-old  minor league second baseman <Oliver Van Sistine:player#11578>.",4473,28,235,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,6,11578,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2027-7-22","The <Memphis Black Knights:team#4> trade 34-year-old starting pitcher <Wajeeh Dabir:player#2473> to the <Long Beach Horsemen:team#3> for 35-year-old second baseman <Bill Dower:player#1279>.",4474,4,2473,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,3,1279,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2027-7-26","The <Miami Badlanders:team#16> trade 30-year-old starting pitcher <Jeremy Mason:player#4341> to the <New Orleans Mavericks:team#22> for 28-year-old catcher <Josh Wolfe:player#8834> and 21-year-old  minor league reliever <Jonathan Aznar:player#15089>.",4524,16,4341,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,22,8834,0,'',15089,0,'',0,0,'',0,0,'',0,0,'',0
"2027-7-27","The <Sacramento Predators:team#29> trade 33-year-old second baseman <Janah Ziemba:player#247> and 21-year-old  minor league first baseman <Cameron Kaja:player#14198> to the <Fresno Bees:team#6> for 23-year-old  minor league starting pitcher <Jeff Stevens:",4530,29,247,0,'',14198,0,'',0,0,'',0,0,'',0,0,'',0,6,11361,0,'',9700,0,'',13626,0,'',0,0,'',0,0,'',0
"2027-7-28","The <Philadelphia Sabres:team#13> trade 27-year-old left fielder <Jesus Franco:player#11020>, 21-year-old  minor league starting pitcher <Mike Hannon:player#13959> and 23-year-old  minor league closer <Ricky Bonifacio:player#11548> to the <Seattle Crusade",4545,13,11020,0,'',13959,0,'',11548,0,'',0,0,'',0,0,'',0,23,3354,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2027-7-29","The <Newport News Donkeys:team#28> trade 30-year-old reliever <Jonathan Chavez:player#3328> and 23-year-old  minor league starting pitcher <Edwin Terrones:player#11561> to the <Mesa Sluggers:team#25> for 18-year-old  minor league third baseman <Oscar Pala",4554,28,3328,0,'',11561,0,'',0,0,'',0,0,'',0,0,'',0,25,20410,0,'',11301,0,'',16528,0,'',0,0,'',0,0,'',0
"2027-7-30","The <Sacramento Predators:team#29> trade 27-year-old left fielder <Adam Larisey:player#10271> and 23-year-old  minor league starting pitcher <Jerry de Jesus:player#16008> to the <Long Beach Horsemen:team#3> for 26-year-old first baseman <Dan Jepperson:pla",4561,29,10271,0,'',16008,0,'',0,0,'',0,0,'',0,0,'',0,3,11808,0,'',14378,0,'',0,0,'',0,0,'',0,0,'',0
"2027-7-30","The <Houston Hawks:team#2> trade 34-year-old starting pitcher <Jose Garcia:player#949> and 21-year-old  minor league third baseman <Brandon Sykes:player#14750> to the <Albuquerque Underdogs:team#11> for 30-year-old left fielder <Jared O'Keefe:player#8795>",4563,2,949,0,'',14750,0,'',0,0,'',0,0,'',0,0,'',0,11,8795,0,'',3821,0,'',0,0,'',0,0,'',0,0,'',0
"2027-7-30","The <Newport News Donkeys:team#28> trade 35-year-old reliever <R.J. Cabezas:player#2296> to the <Mesa Sluggers:team#25> for 23-year-old  minor league left fielder <Ken Nicholas:player#12088>.",4564,28,2296,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,25,12088,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2027-7-31","The <New Orleans Mavericks:team#22> trade 28-year-old center fielder <Earl Roberts:player#968> to the <Denver Bucs:team#9> for 31-year-old reliever <Bobby Munoz:player#4295> and 24-year-old reliever <Mike McDuffie:player#9963>.",4569,22,968,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,9,4295,0,'',9963,0,'',0,0,'',0,0,'',0,0,'',0
"2027-11-26","The <Columbus Americans:team#21> trade 28-year-old catcher <Rick Reeves:player#10374> to the <Las Vegas Privateers:team#1> for 31-year-old starting pitcher <Gary Salsman:player#2679>.",6130,21,10374,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,1,2679,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2027-11-26","The <Sacramento Predators:team#29> trade 33-year-old reliever <Javier Sanchez:player#3150> and $1,340,000 in cash to the <Grand Rapids Prairie Thunder:team#30> for 24-year-old  minor league left fielder <Jeremy Brustad:player#11467> and 23-year-old  minor",6132,29,3150,0,'',0,0,'',0,0,'',0,0,'',0,0,'',1340000,30,11467,0,'',11530,0,'',0,0,'',0,0,'',0,0,'',0
"2027-12-12","The <Grand Rapids Prairie Thunder:team#30> trade 35-year-old starting pitcher <Marcos Pelayo:player#183> to the <Miami Badlanders:team#16> for 26-year-old third baseman <John Massa:player#6862> and 21-year-old reliever <Jonathan Aznar:player#15089>.",6170,30,183,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,16,6862,0,'',15089,0,'',0,0,'',0,0,'',0,0,'',0
"2027-12-12","The <Philadelphia Sabres:team#13> trade 29-year-old catcher <Andy Belk:player#9134> and 24-year-old reliever <Jared Samarco:player#11386> to the <Long Beach Horsemen:team#3> for $5 in cash.",6173,13,9134,0,'',11386,0,'',0,0,'',0,0,'',0,0,'',0,3,0,0,'',0,0,'',0,0,'',0,0,'',0,0,'',5
"2027-12-13","The <Long Beach Horsemen:team#3> trade 27-year-old reliever <Ruben Perez:player#5605> to the <Mesa Sluggers:team#25> for 23-year-old  minor league starting pitcher <Jose Guajardo:player#15035>.",6184,3,5605,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,25,15035,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2027-12-14","The <Oklahoma City Eagles:team#24> trade 30-year-old starting pitcher <Josh Mounteer:player#2843> and $2,860,000 in cash to the <Columbus Americans:team#21> for 23-year-old  minor league shortstop <Mike Vaught:player#11667> and 23-year-old  minor league r",6186,24,2843,0,'',0,0,'',0,0,'',0,0,'',0,0,'',2860000,21,11667,0,'',16165,0,'',0,0,'',0,0,'',0,0,'',0
"2027-12-15","The <Sacramento Predators:team#29> trade 29-year-old starting pitcher <David Lopez:player#4546> to the <Denver Bucs:team#9> for 23-year-old center fielder <Billy Chumchal:player#11430>.",6189,29,4546,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,9,11430,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2027-12-27","The <Las Vegas Privateers:team#1> trade 32-year-old starting pitcher <Derrick Bendele:player#8875> and $4,110,000 in cash to the <Charlotte Mercenaries:team#19> for 23-year-old  minor league second baseman <Alex Fuentes:player#14967> and 24-year-old  mino",6209,1,8875,0,'',0,0,'',0,0,'',0,0,'',0,0,'',4110000,19,14967,0,'',11714,0,'',0,0,'',0,0,'',0,0,'',0
"2028-1-4","The <Milwaukee Sundevils:team#18> trade 28-year-old first baseman <Jason Parham:player#2354> and 22-year-old  minor league second baseman <Eric Curry:player#18633> to the <Sacramento Predators:team#29> for 28-year-old first baseman <Terry Hayden:player#87",9,18,2354,0,'',18633,0,'',0,0,'',0,0,'',0,0,'',0,29,8793,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2028-1-24","The <Jacksonville Swarm:team#12> trade 28-year-old reliever <Jeff Scarbrough:player#10823> to the <Miami Badlanders:team#16> for 23-year-old reliever <Zach Machnicki:player#14783>.",47,12,10823,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,16,14783,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2028-1-26","The <Las Vegas Privateers:team#1> trade 28-year-old second baseman <Phil Stewart:player#8811> and 22-year-old catcher <Juan Sanchez:player#17854> to the <Phoenix Cowboys:team#20> for 31-year-old reliever <Danny Berman:player#9031> and 24-year-old reliever",54,1,8811,0,'',17854,0,'',0,0,'',0,0,'',0,0,'',0,20,9031,0,'',11406,0,'',0,0,'',0,0,'',0,0,'',0
"2028-2-14","The <Long Beach Horsemen:team#3> trade 26-year-old third baseman <Sergio Ramirez:player#6718> to the <San Jose Cannoneers:team#17> for 25-year-old reliever <Joe Miller:player#9623>.",87,3,6718,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,17,9623,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2028-3-1","The <Jacksonville Swarm:team#12> trade 24-year-old second baseman <Lincoln Carver:player#10761> and 20-year-old second baseman <Lucan Contreras:player#19040> to the <Fresno Bees:team#6> for 28-year-old  minor league reliever <Jon Owczarek:player#2187>.",-1,12,10761,0,'',19040,0,'',0,0,'',0,0,'',0,0,'',0,6,2187,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2028-3-8","The <Seattle Crusaders:team#23> trade 32-year-old reliever <Kashiwa Matsunaga:player#5133> and 19-year-old  minor league closer <Kyle Phillips:player#17302> to the <Oklahoma City Eagles:team#24> for 27-year-old first baseman <Camden Thompson:player#9491>.",122,23,5133,0,'',17302,0,'',0,0,'',0,0,'',0,0,'',0,24,9491,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2028-6-6","The <Sacramento Predators:team#29> trade 31-year-old reliever <Caleb Dudek:player#3905> and 22-year-old  minor league starting pitcher <Justin Heneghan:player#13821> to the <Albuquerque Underdogs:team#11> for 21-year-old  minor league first baseman <Mike ",1053,29,3905,0,'',13821,0,'',0,0,'',0,0,'',0,0,'',0,11,15783,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2028-6-23","The <Columbus Americans:team#21> trade 32-year-old left fielder <Jason Coss:player#11210> to the <El Paso Spinners:team#26> for 28-year-old left fielder <Javier Mendoza:player#7919> and 24-year-old reliever <Jared Brennan:player#11730>.",1173,21,11210,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,26,7919,0,'',11730,0,'',0,0,'',0,0,'',0,0,'',0
"2028-6-23","The <Newport News Donkeys:team#28> trade 26-year-old center fielder <Mike Rayfield:player#7740> to the <Seattle Crusaders:team#23> for 29-year-old left fielder <Lane Niesman:player#8314>.",1174,28,7740,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,23,8314,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2028-6-30","The <Sacramento Predators:team#29> trade 25-year-old catcher <Jerry Medina:player#12373> and 23-year-old  minor league starting pitcher <Neal Henderson:player#12775> to the <San Diego Yaks:team#8> for 28-year-old reliever <David Bacon:player#817> and 20-y",1236,29,12373,0,'',12775,0,'',0,0,'',0,0,'',0,0,'',0,8,817,0,'',18942,0,'',0,0,'',0,0,'',0,0,'',0
"2028-7-1","The <Seattle Crusaders:team#23> trade 28-year-old catcher <Tom Woodall:player#10306> to the <Fresno Bees:team#6> for 29-year-old reliever <Ernie Campbell:player#9401> and 24-year-old shortstop <Alex Barron:player#13588>.",1261,23,10306,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,6,9401,0,'',13588,0,'',0,0,'',0,0,'',0,0,'',0
"2028-7-1","The <Las Vegas Privateers:team#1> trade 28-year-old reliever <Gary Liston:player#457>, 23-year-old  minor league starting pitcher <Joe Bertsch:player#13109> and $710,000 in cash to the <Newport News Donkeys:team#28> for 23-year-old  minor league left fiel",1262,1,457,0,'',13109,0,'',0,0,'',0,0,'',0,0,'',710000,28,13392,0,'',11351,0,'',0,0,'',0,0,'',0,0,'',0
"2028-7-4","The <Las Vegas Privateers:team#1> trade 39-year-old starting pitcher <Mike Gilbert:player#186> to the <Milwaukee Sundevils:team#18> for 22-year-old  minor league catcher <Grady Makar:player#18611> and 24-year-old  minor league right fielder <Ken Nicholas:",1310,1,186,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,18,18611,0,'',12088,0,'',0,0,'',0,0,'',0,0,'',0
"2028-7-7","The <Sacramento Predators:team#29> trade 30-year-old closer <Jeff James:player#16608> and $1,320,000 in cash to the <Newport News Donkeys:team#28> for 19-year-old  minor league third baseman <Oscar Palacios:player#20410>.",1325,29,16608,0,'',0,0,'',0,0,'',0,0,'',0,0,'',1320000,28,20410,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2028-7-9","The <Las Vegas Privateers:team#1> trade 28-year-old closer <Pedro Ramirez:player#10176> to the <Mesa Sluggers:team#25> for 28-year-old third baseman <Blake Clark:player#6845>.",1340,1,10176,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,25,6845,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2028-7-9","The <Grand Rapids Prairie Thunder:team#30> trade 24-year-old  minor league catcher <Ricardo Gallardo:player#11638> and 20-year-old  minor league shortstop <Mickey Kohler:player#18885> to the <New Orleans Mavericks:team#22> for 24-year-old  minor league ce",-1,30,11638,0,'',18885,0,'',0,0,'',0,0,'',0,0,'',0,22,15019,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2028-7-10","The <Las Vegas Privateers:team#1> trade 29-year-old reliever <Rob Alford:player#9252> to the <Mesa Sluggers:team#25> for 24-year-old  minor league left fielder <Jim Ussery:player#11635>.",1374,1,9252,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,25,11635,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2028-7-11","The <Oklahoma City Eagles:team#24> trade 25-year-old second baseman <Antonio Rois:player#12377> and 20-year-old  minor league starting pitcher <Alex Rodriguez:player#18000> to the <Fresno Bees:team#6> for 33-year-old starting pitcher <Jeff Linarte:player#",1382,24,12377,0,'',18000,0,'',0,0,'',0,0,'',0,0,'',0,6,1457,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2028-7-13","The <Las Vegas Privateers:team#1> trade 34-year-old reliever <Alex Sanchez:player#2790> and 24-year-old  minor league catcher <Curt Keller:player#13003> to the <Oklahoma City Eagles:team#24> for 22-year-old  minor league first baseman <Chris Lipsky:player",1395,1,2790,0,'',13003,0,'',0,0,'',0,0,'',0,0,'',0,24,15671,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2028-7-15","The <El Paso Spinners:team#26> trade 28-year-old reliever <Jaiden Tyler:player#10327> to the <Mesa Sluggers:team#25> for 23-year-old  minor league starting pitcher <Brian Hite:player#12899> and 23-year-old  minor league second baseman <Matt Van Vliet:play",1402,26,10327,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,25,12899,0,'',13127,0,'',0,0,'',0,0,'',0,0,'',0
"2028-7-20","The <Ft. Worth Dingos:team#27> trade 28-year-old right fielder <Skyler Livesey:player#8366> and 21-year-old  minor league reliever <Danny Lopez:player#15329> to the <Milwaukee Sundevils:team#18> for 26-year-old second baseman <Mark Donovan:player#7261>.",1455,27,8366,0,'',15329,0,'',0,0,'',0,0,'',0,0,'',0,18,7261,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2028-7-20","The <El Paso Spinners:team#26> trade 30-year-old reliever <Manny Chavarria:player#4320> and 23-year-old  minor league catcher <Heath Rasmussen:player#21919> to the <Las Vegas Privateers:team#1> for 22-year-old  minor league reliever <Paul Price:player#139",1456,26,4320,0,'',21919,0,'',0,0,'',0,0,'',0,0,'',0,1,13985,0,'',13775,0,'',0,0,'',0,0,'',0,0,'',0
"2028-7-20","The <Jacksonville Swarm:team#12> trade 28-year-old closer <Mike McIntyre:player#8754> to the <Oklahoma City Eagles:team#24> for 23-year-old  minor league catcher <Raul Gurrola:player#14922> and 23-year-old  minor league starting pitcher <Danny Ramirez:pla",1457,12,8754,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,24,14922,0,'',15037,0,'',0,0,'',0,0,'',0,0,'',0
"2028-7-21","The <San Francisco Revolution:team#5> trade 39-year-old closer <Ray Baldwin:player#1224> and 20-year-old  minor league reliever <Alex Barreda:player#16874> to the <San Diego Yaks:team#8> for 28-year-old shortstop <Kenny Gillard:player#3893>.",1469,5,1224,0,'',16874,0,'',0,0,'',0,0,'',0,0,'',0,8,3893,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2028-7-26","The <Cleveland White Knights:team#15> trade 26-year-old left fielder <Mike Clinger:player#6344> to the <Oklahoma City Eagles:team#24> for 26-year-old starting pitcher <Steve Lang:player#10039> and 20-year-old  minor league reliever <Jorge Lopez:player#174",1525,15,6344,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,24,10039,0,'',17470,0,'',0,0,'',0,0,'',0,0,'',0
"2028-7-27","The <Long Beach Horsemen:team#3> trade 36-year-old closer <Enrique Lopes:player#235> and 24-year-old second baseman <Tim Plone:player#15999> to the <Charlotte Mercenaries:team#19> for 27-year-old third baseman <Mark Glaser:player#6087>.",1532,3,235,0,'',15999,0,'',0,0,'',0,0,'',0,0,'',0,19,6087,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2028-7-28","The <Denver Bucs:team#9> trade 28-year-old reliever <John Dumas:player#10168> and 21-year-old  minor league closer <Devon Teague:player#15328> to the <Columbus Americans:team#21> for 23-year-old  minor league third baseman <Jose Montenegro:player#13179>.",1542,9,10168,0,'',15328,0,'',0,0,'',0,0,'',0,0,'',0,21,13179,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2028-7-29","The <San Jose Cannoneers:team#17> trade 36-year-old closer <Greg Frangipane:player#97> and 23-year-old reliever <Keith Carey:player#16400> to the <Tucson Ocelots:team#14> for 26-year-old first baseman <Jose Peraza:player#11024>.",1547,17,97,0,'',16400,0,'',0,0,'',0,0,'',0,0,'',0,14,11024,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
